x0000,y0000,x0000
11.5194444,-0.15,177.1194444
11.5222222,-0.12,177.1222222
11.525,-0.1,177.125
11.5277778,-0.07,177.1277778
11.5305556,-0.045,177.1305556
11.5333333,-0.015,177.1333333
11.5361111,0.025,177.1361111
11.5388889,0.06,177.1388889
11.5416667,0.055,177.1416667
11.5444444,0.065,177.1444444
11.5472222,0.1,177.1472222
11.55,0.135,177.15
11.5527778,0.16,177.1527778
11.5555556,0.215,177.1555556
11.5583333,0.23,177.1583333
11.5611111,0.245,177.1611111
11.5638889,0.255,177.1638889
11.5666667,0.29,177.1666667
11.5694444,0.32,177.1694444
11.5722222,0.345,177.1722222
11.575,0.38,177.175
11.5777778,0.365,177.1777778
11.5805556,0.38,177.1805556
11.5833333,0.38,177.1833333
11.5861111,0.395,177.1861111
11.5888889,0.41,177.1888889
11.5916667,0.4,177.1916667
11.5944444,0.4,177.1944444
11.5972222,0.4,177.1972222
11.6,0.39,177.2
11.6027778,0.395,177.2027778
11.6055556,0.405,177.2055556
11.6083333,0.395,177.2083333
11.6111111,0.36,177.2111111
11.6138889,0.34,177.2138889
11.6166667,0.325,177.2166667
11.6194444,0.325,177.2194444
11.6222222,0.31,177.2222222
11.625,0.29,177.225
11.6277778,0.245,177.2277778
11.6305556,0.22,177.2305556
11.6333333,0.205,177.2333333
11.6361111,0.205,177.2361111
11.6388889,0.2,177.2388889
11.6416667,0.17,177.2416667
11.6444444,0.135,177.2444444
11.6472222,0.105,177.2472222
11.65,0.085,177.25
11.6527778,0.07,177.2527778
11.6555556,0.05,177.2555556
11.6583333,0.03,177.2583333
11.6611111,-0.01,177.2611111
11.6638889,-0.04,177.2638889
11.6666667,-0.05,177.2666667
11.6694444,-0.045,177.2694444
11.6722222,-0.04,177.2722222
11.675,-0.06,177.275
11.6777778,-0.085,177.2777778
11.6805556,-0.105,177.2805556
11.6833333,-0.11,177.2833333
11.6861111,-0.09,177.2861111
11.6888889,-0.095,177.2888889
11.6916667,-0.11,177.2916667
11.6944444,-0.13,177.2944444
11.6972222,-0.145,177.2972222
11.7,-0.145,177.3
11.7027778,-0.11,177.3027778
11.7055556,-0.1,177.3055556
11.7083333,-0.1,177.3083333
11.7111111,-0.12,177.3111111
11.7138889,-0.135,177.3138889
11.7166667,-0.135,177.3166667
11.7194444,-0.125,177.3194444
11.7222222,-0.095,177.3222222
11.725,-0.09,177.325
11.7277778,-0.09,177.3277778
11.7305556,-0.11,177.3305556
11.7333333,-0.105,177.3333333
11.7361111,-0.065,177.3361111
11.7388889,-0.025,177.3388889
11.7416667,-0.005,177.3416667
11.7444444,0.015,177.3444444
11.7472222,0.05,177.3472222
11.75,0.1,177.35
11.7527778,0.155,177.3527778
11.7555556,0.22,177.3555556
11.7583333,0.265,177.3583333
11.7611111,0.325,177.3611111
11.7638889,0.395,177.3638889
11.7666667,0.47,177.3666667
11.7694444,0.56,177.3694444
11.7722222,0.655,177.3722222
11.775,0.725,177.375
11.7777778,0.78,177.3777778
11.7805556,0.84,177.3805556
11.7833333,0.9,177.3833333
11.7861111,0.99,177.3861111
11.7888889,1.05,177.3888889
11.7916667,1.085,177.3916667
11.7944444,1.1,177.3944444
11.7972222,1.09,177.3972222
11.8,1.085,177.4
11.8027778,1.095,177.4027778
11.8055556,1.08,177.4055556
11.8083333,1.03,177.4083333
11.8111111,0.955,177.4111111
11.8138889,0.855,177.4138889
11.8166667,0.735,177.4166667
11.8194444,0.59,177.4194444
11.8222222,0.435,177.4222222
11.825,0.24,177.425
11.8277778,0.08,177.4277778
11.8305556,-0.035,177.4305556
11.8333333,-0.11,177.4333333
11.8361111,-0.16,177.4361111
11.8388889,-0.2,177.4388889
11.8416667,-0.255,177.4416667
11.8444444,-0.325,177.4444444
11.8472222,-0.39,177.4472222
11.85,-0.41,177.45
11.8527778,-0.435,177.4527778
11.8555556,-0.455,177.4555556
11.8583333,-0.505,177.4583333
11.8611111,-0.56,177.4611111
11.8638889,-0.6,177.4638889
11.8666667,-0.63,177.4666667
11.8694444,-0.62,177.4694444
11.8722222,-0.625,177.4722222
11.875,-0.65,177.475
11.8777778,-0.7,177.4777778
11.8805556,-0.715,177.4805556
11.8833333,-0.715,177.4833333
11.8861111,-0.735,177.4861111
11.8888889,-0.73,177.4888889
11.8916667,-0.75,177.4916667
11.8944444,-0.765,177.4944444
11.8972222,-0.785,177.4972222
11.9,-0.785,177.5
11.9027778,-0.765,177.5027778
11.9055556,-0.79,177.5055556
11.9083333,-0.785,177.5083333
11.9111111,-0.795,177.5111111
11.9138889,-0.81,177.5138889
11.9166667,-0.795,177.5166667
11.9194444,-0.795,177.5194444
11.9222222,-0.79,177.5222222
11.925,-0.805,177.525
11.9277778,-0.835,177.5277778
11.9305556,-0.835,177.5305556
11.9333333,-0.845,177.5333333
11.9361111,-0.845,177.5361111
11.9388889,-0.845,177.5388889
11.9416667,-0.845,177.5416667
11.9444444,-0.875,177.5444444
11.9472222,-0.9,177.5472222
11.95,-0.91,177.55
11.9527778,-0.91,177.5527778
11.9555556,-0.91,177.5555556
11.9583333,-0.925,177.5583333
11.9611111,-0.95,177.5611111
11.9638889,-0.965,177.5638889
11.9666667,-0.98,177.5666667
11.9694444,-0.985,177.5694444
11.9722222,-0.98,177.5722222
11.975,-1.005,177.575
11.9777778,-1.015,177.5777778
11.9805556,-1.055,177.5805556
11.9833333,-1.065,177.5833333
11.9861111,-1.07,177.5861111
11.9888889,-1.095,177.5888889
11.9916667,-1.12,177.5916667
11.9944444,-1.135,177.5944444
11.9972222,-1.14,177.5972222
12,-1.13,177.6
12.0027778,-1.11,177.6027778
12.0055556,-1.115,177.6055556
12.0083333,-1.14,177.6083333
12.0111111,-1.145,177.6111111
12.0138889,-1.155,177.6138889
12.0166667,-1.145,177.6166667
12.0194444,-1.13,177.6194444
12.0222222,-1.115,177.6222222
12.025,-1.11,177.625
12.0277778,-1.115,177.6277778
12.0305556,-1.12,177.6305556
12.0333333,-1.11,177.6333333
12.0361111,-1.075,177.6361111
12.0388889,-1.04,177.6388889
12.0416667,-1.015,177.6416667
12.0444444,-0.995,177.6444444
12.0472222,-0.98,177.6472222
12.05,-0.96,177.65
12.0527778,-0.93,177.6527778
12.0555556,-0.895,177.6555556
12.0583333,-0.865,177.6583333
12.0611111,-0.875,177.6611111
12.0638889,-0.875,177.6638889
12.0666667,-0.855,177.6666667
12.0694444,-0.81,177.6694444
12.0722222,-0.77,177.6722222
12.075,-0.74,177.675
12.0777778,-0.73,177.6777778
12.0805556,-0.72,177.6805556
12.0833333,-0.715,177.6833333
12.0861111,-0.685,177.6861111
12.0888889,-0.665,177.6888889
12.0916667,-0.64,177.6916667
12.0944444,-0.635,177.6944444
12.0972222,-0.645,177.6972222
12.1,-0.625,177.7
12.1027778,-0.6,177.7027778
12.1055556,-0.575,177.7055556
12.1083333,-0.56,177.7083333
12.1111111,-0.57,177.7111111
12.1138889,-0.565,177.7138889
12.1166667,-0.55,177.7166667
12.1194444,-0.55,177.7194444
12.1222222,-0.53,177.7222222
12.125,-0.515,177.725
12.1277778,-0.53,177.7277778
12.1305556,-0.52,177.7305556
12.1333333,-0.515,177.7333333
12.1361111,-0.515,177.7361111
12.1388889,-0.485,177.7388889
12.1416667,-0.495,177.7416667
12.1444444,-0.5,177.7444444
12.1472222,-0.505,177.7472222
12.15,-0.5,177.75
12.1527778,-0.48,177.7527778
12.1555556,-0.47,177.7555556
12.1583333,-0.47,177.7583333
12.1611111,-0.48,177.7611111
12.1638889,-0.475,177.7638889
12.1666667,-0.465,177.7666667
12.1694444,-0.455,177.7694444
12.1722222,-0.44,177.7722222
12.175,-0.425,177.775
12.1777778,-0.425,177.7777778
12.1805556,-0.435,177.7805556
12.1833333,-0.445,177.7833333
12.1861111,-0.435,177.7861111
12.1888889,-0.43,177.7888889
12.1916667,-0.415,177.7916667
12.1944444,-0.415,177.7944444
12.1972222,-0.405,177.7972222
12.2,-0.4,177.8
12.2027778,-0.375,177.8027778
12.2055556,-0.355,177.8055556
12.2083333,-0.36,177.8083333
12.2111111,-0.38,177.8111111
12.2138889,-0.37,177.8138889
12.2166667,-0.33,177.8166667
12.2194444,-0.305,177.8194444
12.2222222,-0.28,177.8222222
12.225,-0.3,177.825
12.2277778,-0.3,177.8277778
12.2305556,-0.3,177.8305556
12.2333333,-0.285,177.8333333
12.2361111,-0.26,177.8361111
12.2388889,-0.205,177.8388889
12.2416667,-0.19,177.8416667
12.2444444,-0.165,177.8444444
12.2472222,-0.15,177.8472222
12.25,-0.105,177.85
12.2527778,-0.06,177.8527778
12.2555556,-0.005,177.8555556
12.2583333,0.04,177.8583333
12.2611111,0.075,177.8611111
12.2638889,0.12,177.8638889
12.2666667,0.18,177.8666667
12.2694444,0.23,177.8694444
12.2722222,0.28,177.8722222
12.275,0.285,177.875
12.2777778,0.25,177.8777778
12.2805556,0.21,177.8805556
12.2833333,0.155,177.8833333
12.2861111,0.125,177.8861111
12.2888889,0.07,177.8888889
12.2916667,-0.035,177.8916667
12.2944444,-0.17,177.8944444
12.2972222,-0.315,177.8972222
12.3,-0.485,177.9
12.3027778,-0.635,177.9027778
12.3055556,-0.705,177.9055556
12.3083333,-0.74,177.9083333
12.3111111,-0.765,177.9111111
12.3138889,-0.775,177.9138889
12.3166667,-0.785,177.9166667
12.3194444,-0.78,177.9194444
12.3222222,-0.77,177.9222222
12.325,-0.795,177.925
12.3277778,-0.8,177.9277778
12.3305556,-0.815,177.9305556
12.3333333,-0.815,177.9333333
12.3361111,-0.78,177.9361111
12.3388889,-0.76,177.9388889
12.3416667,-0.745,177.9416667
12.3444444,-0.735,177.9444444
12.3472222,-0.695,177.9472222
12.35,-0.655,177.95
12.3527778,-0.63,177.9527778
12.3555556,-0.59,177.9555556
12.3583333,-0.58,177.9583333
12.3611111,-0.58,177.9611111
12.3638889,-0.56,177.9638889
12.3666667,-0.53,177.9666667
12.3694444,-0.495,177.9694444
12.3722222,-0.465,177.9722222
12.375,-0.44,177.975
12.3777778,-0.445,177.9777778
12.3805556,-0.435,177.9805556
12.3833333,-0.42,177.9833333
12.3861111,-0.4,177.9861111
12.3888889,-0.365,177.9888889
12.3916667,-0.35,177.9916667
12.3944444,-0.36,177.9944444
12.3972222,-0.355,177.9972222
12.4,-0.335,178
12.4027778,-0.3,178.0027778
12.4055556,-0.27,178.0055556
12.4083333,-0.255,178.0083333
12.4111111,-0.285,178.0111111
12.4138889,-0.28,178.0138889
12.4166667,-0.28,178.0166667
12.4194444,-0.255,178.0194444
12.4222222,-0.255,178.0222222
12.425,-0.245,178.025
12.4277778,-0.245,178.0277778
12.4305556,-0.245,178.0305556
12.4333333,-0.24,178.0333333
12.4361111,-0.205,178.0361111
12.4388889,-0.185,178.0388889
12.4416667,-0.18,178.0416667
12.4444444,-0.175,178.0444444
12.4472222,-0.17,178.0472222
12.45,-0.16,178.05
12.4527778,-0.15,178.0527778
12.4555556,-0.14,178.0555556
12.4583333,-0.125,178.0583333
12.4611111,-0.11,178.0611111
12.4638889,-0.1,178.0638889
12.4666667,-0.075,178.0666667
12.4694444,-0.045,178.0694444
12.4722222,-0.025,178.0722222
12.475,-0.015,178.075
12.4777778,-0.005,178.0777778
12.4805556,-0.005,178.0805556
12.4833333,0.01,178.0833333
12.4861111,0.035,178.0861111
12.4888889,0.07,178.0888889
12.4916667,0.085,178.0916667
12.4944444,0.105,178.0944444
12.4972222,0.105,178.0972222
12.5,0.13,178.1
12.5027778,0.155,178.1027778
12.5055556,0.185,178.1055556
12.5083333,0.22,178.1083333
12.5111111,0.24,178.1111111
12.5138889,0.26,178.1138889
12.5166667,0.285,178.1166667
12.5194444,0.335,178.1194444
12.5222222,0.36,178.1222222
12.525,0.39,178.125
12.5277778,0.38,178.1277778
12.5305556,0.39,178.1305556
12.5333333,0.4,178.1333333
12.5361111,0.43,178.1361111
12.5388889,0.46,178.1388889
12.5416667,0.475,178.1416667
12.5444444,0.475,178.1444444
12.5472222,0.455,178.1472222
12.55,0.46,178.15
12.5527778,0.465,178.1527778
12.5555556,0.475,178.1555556
12.5583333,0.46,178.1583333
12.5611111,0.45,178.1611111
12.5638889,0.43,178.1638889
12.5666667,0.435,178.1666667
12.5694444,0.43,178.1694444
12.5722222,0.425,178.1722222
12.575,0.405,178.175
12.5777778,0.37,178.1777778
12.5805556,0.36,178.1805556
12.5833333,0.33,178.1833333
12.5861111,0.325,178.1861111
12.5888889,0.305,178.1888889
12.5916667,0.27,178.1916667
12.5944444,0.23,178.1944444
12.5972222,0.195,178.1972222
12.6,0.18,178.2
12.6027778,0.185,178.2027778
12.6055556,0.175,178.2055556
12.6083333,0.155,178.2083333
12.6111111,0.13,178.2111111
12.6138889,0.095,178.2138889
12.6166667,0.075,178.2166667
12.6194444,0.055,178.2194444
12.6222222,0.075,178.2222222
12.625,0.055,178.225
12.6277778,0.03,178.2277778
12.6305556,0,178.2305556
12.6333333,0.01,178.2333333
12.6361111,0,178.2361111
12.6388889,0.01,178.2388889
12.6416667,-0.02,178.2416667
12.6444444,-0.04,178.2444444
12.6472222,-0.06,178.2472222
12.65,-0.065,178.25
12.6527778,-0.055,178.2527778
12.6555556,-0.055,178.2555556
12.6583333,-0.055,178.2583333
12.6611111,-0.07,178.2611111
12.6638889,-0.085,178.2638889
12.6666667,-0.07,178.2666667
12.6694444,-0.05,178.2694444
12.6722222,-0.04,178.2722222
12.675,-0.06,178.275
12.6777778,-0.085,178.2777778
12.6805556,-0.145,178.2805556
12.6833333,-0.17,178.2833333
12.6861111,-0.17,178.2861111
12.6888889,-0.145,178.2888889
12.6916667,-0.155,178.2916667
12.6944444,-0.185,178.2944444
12.6972222,-0.21,178.2972222
12.7,-0.205,178.3
12.7027778,-0.2,178.3027778
12.7055556,-0.17,178.3055556
12.7083333,-0.175,178.3083333
12.7111111,-0.19,178.3111111
12.7138889,-0.195,178.3138889
12.7166667,-0.19,178.3166667
12.7194444,-0.175,178.3194444
12.7222222,-0.165,178.3222222
12.725,-0.165,178.325
12.7277778,-0.175,178.3277778
12.7305556,-0.2,178.3305556
12.7333333,-0.185,178.3333333
12.7361111,-0.175,178.3361111
12.7388889,-0.19,178.3388889
12.7416667,-0.185,178.3416667
12.7444444,-0.2,178.3444444
12.7472222,-0.22,178.3472222
12.75,-0.205,178.35
12.7527778,-0.195,178.3527778
12.7555556,-0.18,178.3555556
12.7583333,-0.19,178.3583333
12.7611111,-0.215,178.3611111
12.7638889,-0.245,178.3638889
12.7666667,-0.245,178.3666667
12.7694444,-0.24,178.3694444
12.7722222,-0.24,178.3722222
12.775,-0.245,178.375
12.7777778,-0.255,178.3777778
12.7805556,-0.27,178.3805556
12.7833333,-0.27,178.3833333
12.7861111,-0.265,178.3861111
12.7888889,-0.265,178.3888889
12.7916667,-0.26,178.3916667
12.7944444,-0.28,178.3944444
12.7972222,-0.28,178.3972222
12.8,-0.265,178.4
12.8027778,-0.275,178.4027778
12.8055556,-0.285,178.4055556
12.8083333,-0.28,178.4083333
12.8111111,-0.31,178.4111111
12.8138889,-0.305,178.4138889
12.8166667,-0.31,178.4166667
12.8194444,-0.31,178.4194444
12.8222222,-0.305,178.4222222
12.825,-0.335,178.425
12.8277778,-0.36,178.4277778
12.8305556,-0.38,178.4305556
12.8333333,-0.385,178.4333333
12.8361111,-0.385,178.4361111
12.8388889,-0.365,178.4388889
12.8416667,-0.37,178.4416667
12.8444444,-0.395,178.4444444
12.8472222,-0.41,178.4472222
12.85,-0.41,178.45
12.8527778,-0.395,178.4527778
12.8555556,-0.375,178.4555556
12.8583333,-0.355,178.4583333
12.8611111,-0.355,178.4611111
12.8638889,-0.355,178.4638889
12.8666667,-0.345,178.4666667
12.8694444,-0.34,178.4694444
12.8722222,-0.355,178.4722222
12.875,-0.34,178.475
12.8777778,-0.365,178.4777778
12.8805556,-0.375,178.4805556
12.8833333,-0.375,178.4833333
12.8861111,-0.365,178.4861111
12.8888889,-0.345,178.4888889
12.8916667,-0.37,178.4916667
12.8944444,-0.39,178.4944444
12.8972222,-0.42,178.4972222
12.9,-0.415,178.5
12.9027778,-0.39,178.5027778
12.9055556,-0.38,178.5055556
12.9083333,-0.39,178.5083333
12.9111111,-0.39,178.5111111
12.9138889,-0.415,178.5138889
12.9166667,-0.42,178.5166667
12.9194444,-0.4,178.5194444
12.9222222,-0.395,178.5222222
12.925,-0.39,178.525
12.9277778,-0.4,178.5277778
12.9305556,-0.415,178.5305556
12.9333333,-0.415,178.5333333
12.9361111,-0.405,178.5361111
12.9388889,-0.41,178.5388889
12.9416667,-0.405,178.5416667
12.9444444,-0.415,178.5444444
12.9472222,-0.43,178.5472222
12.95,-0.415,178.55
12.9527778,-0.415,178.5527778
12.9555556,-0.39,178.5555556
12.9583333,-0.4,178.5583333
12.9611111,-0.4,178.5611111
12.9638889,-0.4,178.5638889
12.9666667,-0.395,178.5666667
12.9694444,-0.365,178.5694444
12.9722222,-0.34,178.5722222
12.975,-0.37,178.575
12.9777778,-0.385,178.5777778
12.9805556,-0.44,178.5805556
12.9833333,-0.46,178.5833333
12.9861111,-0.425,178.5861111
12.9888889,-0.39,178.5888889
12.9916667,-0.39,178.5916667
12.9944444,-0.42,178.5944444
12.9972222,-0.445,178.5972222
13,-0.46,178.6
13.0027778,-0.45,178.6027778
13.0055556,-0.435,178.6055556
13.0083333,-0.435,178.6083333
13.0111111,-0.44,178.6111111
13.0138889,-0.45,178.6138889
13.0166667,-0.44,178.6166667
13.0194444,-0.44,178.6194444
13.0222222,-0.425,178.6222222
13.025,-0.425,178.625
13.0277778,-0.435,178.6277778
13.0305556,-0.43,178.6305556
13.0333333,-0.435,178.6333333
13.0361111,-0.41,178.6361111
13.0388889,-0.395,178.6388889
13.0416667,-0.38,178.6416667
13.0444444,-0.385,178.6444444
13.0472222,-0.39,178.6472222
13.05,-0.39,178.65
13.0527778,-0.395,178.6527778
13.0555556,-0.405,178.6555556
13.0583333,-0.43,178.6583333
13.0611111,-0.46,178.6611111
13.0638889,-0.46,178.6638889
13.0666667,-0.45,178.6666667
13.0694444,-0.445,178.6694444
13.0722222,-0.435,178.6722222
13.075,-0.43,178.675
13.0777778,-0.425,178.6777778
13.0805556,-0.425,178.6805556
13.0833333,-0.4,178.6833333
13.0861111,-0.39,178.6861111
13.0888889,-0.39,178.6888889
13.0916667,-0.395,178.6916667
13.0944444,-0.43,178.6944444
13.0972222,-0.43,178.6972222
13.1,-0.425,178.7
13.1027778,-0.42,178.7027778
13.1055556,-0.42,178.7055556
13.1083333,-0.41,178.7083333
13.1111111,-0.415,178.7111111
13.1138889,-0.435,178.7138889
13.1166667,-0.435,178.7166667
13.1194444,-0.42,178.7194444
13.1222222,-0.405,178.7222222
13.125,-0.41,178.725
13.1277778,-0.415,178.7277778
13.1305556,-0.42,178.7305556
13.1333333,-0.415,178.7333333
13.1361111,-0.405,178.7361111
13.1388889,-0.38,178.7388889
13.1416667,-0.395,178.7416667
13.1444444,-0.425,178.7444444
13.1472222,-0.435,178.7472222
13.15,-0.435,178.75
13.1527778,-0.415,178.7527778
13.1555556,-0.39,178.7555556
13.1583333,-0.39,178.7583333
13.1611111,-0.4,178.7611111
13.1638889,-0.425,178.7638889
13.1666667,-0.425,178.7666667
13.1694444,-0.405,178.7694444
13.1722222,-0.39,178.7722222
13.175,-0.405,178.775
13.1777778,-0.41,178.7777778
13.1805556,-0.415,178.7805556
13.1833333,-0.415,178.7833333
13.1861111,-0.4,178.7861111
13.1888889,-0.37,178.7888889
13.1916667,-0.37,178.7916667
13.1944444,-0.4,178.7944444
13.1972222,-0.41,178.7972222
13.2,-0.415,178.8
13.2027778,-0.39,178.8027778
13.2055556,-0.375,178.8055556
13.2083333,-0.385,178.8083333
13.2111111,-0.4,178.8111111
13.2138889,-0.42,178.8138889
13.2166667,-0.42,178.8166667
13.2194444,-0.395,178.8194444
13.2222222,-0.385,178.8222222
13.225,-0.415,178.825
13.2277778,-0.425,178.8277778
13.2305556,-0.425,178.8305556
13.2333333,-0.415,178.8333333
13.2361111,-0.415,178.8361111
13.2388889,-0.395,178.8388889
13.2416667,-0.385,178.8416667
13.2444444,-0.4,178.8444444
13.2472222,-0.385,178.8472222
13.25,-0.39,178.85
13.2527778,-0.365,178.8527778
13.2555556,-0.365,178.8555556
13.2583333,-0.37,178.8583333
13.2611111,-0.395,178.8611111
13.2638889,-0.42,178.8638889
13.2666667,-0.42,178.8666667
13.2694444,-0.42,178.8694444
13.2722222,-0.4,178.8722222
13.275,-0.41,178.875
13.2777778,-0.42,178.8777778
13.2805556,-0.44,178.8805556
13.2833333,-0.425,178.8833333
13.2861111,-0.39,178.8861111
13.2888889,-0.36,178.8888889
13.2916667,-0.35,178.8916667
13.2944444,-0.36,178.8944444
13.2972222,-0.375,178.8972222
13.3,-0.385,178.9
13.3027778,-0.39,178.9027778
13.3055556,-0.385,178.9055556
13.3083333,-0.38,178.9083333
13.3111111,-0.38,178.9111111
13.3138889,-0.37,178.9138889
13.3166667,-0.365,178.9166667
13.3194444,-0.355,178.9194444
13.3222222,-0.36,178.9222222
13.325,-0.365,178.925
13.3277778,-0.38,178.9277778
13.3305556,-0.385,178.9305556
13.3333333,-0.38,178.9333333
13.3361111,-0.37,178.9361111
13.3388889,-0.355,178.9388889
13.3416667,-0.36,178.9416667
13.3444444,-0.365,178.9444444
13.3472222,-0.39,178.9472222
13.35,-0.36,178.95
13.3527778,-0.36,178.9527778
13.3555556,-0.36,178.9555556
13.3583333,-0.34,178.9583333
13.3611111,-0.355,178.9611111
13.3638889,-0.355,178.9638889
13.3666667,-0.36,178.9666667
13.3694444,-0.36,178.9694444
13.3722222,-0.355,178.9722222
13.375,-0.355,178.975
13.3777778,-0.37,178.9777778
13.3805556,-0.4,178.9805556
13.3833333,-0.415,178.9833333
13.3861111,-0.41,178.9861111
13.3888889,-0.395,178.9888889
13.3916667,-0.37,178.9916667
13.3944444,-0.385,178.9944444
13.3972222,-0.38,178.9972222
13.4,-0.395,179
13.4027778,-0.39,179.0027778
13.4055556,-0.39,179.0055556
13.4083333,-0.385,179.0083333
13.4111111,-0.38,179.0111111
13.4138889,-0.385,179.0138889
13.4166667,-0.39,179.0166667
13.4194444,-0.37,179.0194444
13.4222222,-0.35,179.0222222
13.425,-0.36,179.025
13.4277778,-0.355,179.0277778
13.4305556,-0.385,179.0305556
13.4333333,-0.375,179.0333333
13.4361111,-0.365,179.0361111
13.4388889,-0.36,179.0388889
13.4416667,-0.365,179.0416667
13.4444444,-0.38,179.0444444
13.4472222,-0.39,179.0472222
13.45,-0.395,179.05
13.4527778,-0.39,179.0527778
13.4555556,-0.37,179.0555556
13.4583333,-0.375,179.0583333
13.4611111,-0.385,179.0611111
13.4638889,-0.4,179.0638889
13.4666667,-0.395,179.0666667
13.4694444,-0.365,179.0694444
13.4722222,-0.345,179.0722222
13.475,-0.35,179.075
13.4777778,-0.365,179.0777778
13.4805556,-0.365,179.0805556
13.4833333,-0.375,179.0833333
13.4861111,-0.375,179.0861111
13.4888889,-0.365,179.0888889
13.4916667,-0.36,179.0916667
13.4944444,-0.365,179.0944444
13.4972222,-0.39,179.0972222
13.5,-0.39,179.1
13.5027778,-0.36,179.1027778
13.5055556,-0.345,179.1055556
13.5083333,-0.335,179.1083333
13.5111111,-0.335,179.1111111
13.5138889,-0.345,179.1138889
13.5166667,-0.345,179.1166667
13.5194444,-0.35,179.1194444
13.5222222,-0.345,179.1222222
13.525,-0.35,179.125
13.5277778,-0.35,179.1277778
13.5305556,-0.355,179.1305556
13.5333333,-0.355,179.1333333
13.5361111,-0.34,179.1361111
13.5388889,-0.3,179.1388889
13.5416667,-0.285,179.1416667
13.5444444,-0.31,179.1444444
13.5472222,-0.35,179.1472222
13.55,-0.365,179.15
13.5527778,-0.38,179.1527778
13.5555556,-0.38,179.1555556
13.5583333,-0.375,179.1583333
13.5611111,-0.38,179.1611111
13.5638889,-0.385,179.1638889
13.5666667,-0.385,179.1666667
13.5694444,-0.365,179.1694444
13.5722222,-0.35,179.1722222
13.575,-0.335,179.175
13.5777778,-0.35,179.1777778
13.5805556,-0.36,179.1805556
13.5833333,-0.355,179.1833333
13.5861111,-0.33,179.1861111
13.5888889,-0.315,179.1888889
13.5916667,-0.33,179.1916667
13.5944444,-0.33,179.1944444
13.5972222,-0.345,179.1972222
13.6,-0.345,179.2
13.6027778,-0.325,179.2027778
13.6055556,-0.32,179.2055556
13.6083333,-0.31,179.2083333
13.6111111,-0.33,179.2111111
13.6138889,-0.325,179.2138889
13.6166667,-0.315,179.2166667
13.6194444,-0.305,179.2194444
13.6222222,-0.3,179.2222222
13.625,-0.315,179.225
13.6277778,-0.335,179.2277778
13.6305556,-0.345,179.2305556
13.6333333,-0.345,179.2333333
13.6361111,-0.325,179.2361111
13.6388889,-0.315,179.2388889
13.6416667,-0.305,179.2416667
13.6444444,-0.3,179.2444444
13.6472222,-0.315,179.2472222
13.65,-0.305,179.25
13.6527778,-0.28,179.2527778
13.6555556,-0.265,179.2555556
13.6583333,-0.265,179.2583333
13.6611111,-0.27,179.2611111
13.6638889,-0.265,179.2638889
13.6666667,-0.245,179.2666667
13.6694444,-0.21,179.2694444
13.6722222,-0.185,179.2722222
13.675,-0.175,179.275
13.6777778,-0.185,179.2777778
13.6805556,-0.205,179.2805556
13.6833333,-0.18,179.2833333
13.6861111,-0.15,179.2861111
13.6888889,-0.135,179.2888889
13.6916667,-0.155,179.2916667
13.6944444,-0.175,179.2944444
13.6972222,-0.18,179.2972222
13.7,-0.175,179.3
13.7027778,-0.15,179.3027778
13.7055556,-0.12,179.3055556
13.7083333,-0.125,179.3083333
13.7111111,-0.125,179.3111111
13.7138889,-0.13,179.3138889
13.7166667,-0.14,179.3166667
13.7194444,-0.135,179.3194444
13.7222222,-0.12,179.3222222
13.725,-0.12,179.325
13.7277778,-0.12,179.3277778
13.7305556,-0.12,179.3305556
13.7333333,-0.075,179.3333333
13.7361111,-0.01,179.3361111
13.7388889,0.12,179.3388889
13.7416667,0.26,179.3416667
13.7444444,0.41,179.3444444
13.7472222,0.545,179.3472222
13.75,0.67,179.35
13.7527778,0.74,179.3527778
13.7555556,0.78,179.3555556
13.7583333,0.77,179.3583333
13.7611111,0.725,179.3611111
13.7638889,0.625,179.3638889
13.7666667,0.515,179.3666667
13.7694444,0.355,179.3694444
13.7722222,0.155,179.3722222
13.775,-0.05,179.375
13.7777778,-0.185,179.3777778
13.7805556,-0.22,179.3805556
13.7833333,-0.2,179.3833333
13.7861111,-0.21,179.3861111
13.7888889,-0.215,179.3888889
13.7916667,-0.24,179.3916667
13.7944444,-0.285,179.3944444
13.7972222,-0.315,179.3972222
13.8,-0.315,179.4
13.8027778,-0.295,179.4027778
13.8055556,-0.3,179.4055556
13.8083333,-0.32,179.4083333
13.8111111,-0.365,179.4111111
13.8138889,-0.38,179.4138889
13.8166667,-0.39,179.4166667
13.8194444,-0.395,179.4194444
13.8222222,-0.39,179.4222222
13.825,-0.41,179.425
13.8277778,-0.415,179.4277778
13.8305556,-0.415,179.4305556
13.8333333,-0.41,179.4333333
13.8361111,-0.41,179.4361111
13.8388889,-0.395,179.4388889
13.8416667,-0.39,179.4416667
13.8444444,-0.39,179.4444444
13.8472222,-0.41,179.4472222
13.85,-0.43,179.45
13.8527778,-0.415,179.4527778
13.8555556,-0.395,179.4555556
13.8583333,-0.41,179.4583333
13.8611111,-0.425,179.4611111
13.8638889,-0.42,179.4638889
13.8666667,-0.415,179.4666667
13.8694444,-0.4,179.4694444
13.8722222,-0.375,179.4722222
13.875,-0.39,179.475
13.8777778,-0.4,179.4777778
13.8805556,-0.395,179.4805556
13.8833333,-0.405,179.4833333
13.8861111,-0.375,179.4861111
13.8888889,-0.375,179.4888889
13.8916667,-0.385,179.4916667
