x0000,y0000
95.1083333333,0.015
95.1111111111,0.015
95.1138888889,-0.015
95.1166666667,-0.015
95.1194444444,-0.035
95.1222222222,-0.065
95.125,-0.065
95.1277777778,-0.08
95.1305555556,-0.105
95.1333333333,-0.13
95.1361111111,-0.14
95.1388888889,-0.135
95.1416666667,-0.12
95.1444444444,-0.09
95.1472222222,-0.105
95.15,-0.14
95.1527777778,-0.17
95.1555555556,-0.17
95.1583333333,-0.13
95.1611111111,-0.11
95.1638888889,-0.13
95.1666666667,-0.175
95.1694444444,-0.2
95.1722222222,-0.22
95.175,-0.21
95.1777777778,-0.195
95.1805555556,-0.19
95.1833333333,-0.21
95.1861111111,-0.24
95.1888888889,-0.265
95.1916666667,-0.27
95.1944444444,-0.245
95.1972222222,-0.235
95.2,-0.245
95.2027777778,-0.235
95.2055555556,-0.24
95.2083333333,-0.215
95.2111111111,-0.205
95.2138888889,-0.2
95.2166666667,-0.215
95.2194444444,-0.21
95.2222222222,-0.21
95.225,-0.19
95.2277777778,-0.18
95.2305555556,-0.19
95.2333333333,-0.195
95.2361111111,-0.23
95.2388888889,-0.225
95.2416666667,-0.235
95.2444444444,-0.215
95.2472222222,-0.22
95.25,-0.245
95.2527777778,-0.255
95.2555555556,-0.24
95.2583333333,-0.21
95.2611111111,-0.18
95.2638888889,-0.185
95.2666666667,-0.195
95.2694444444,-0.195
95.2722222222,-0.2
95.275,-0.175
95.2777777778,-0.155
95.2805555556,-0.17
95.2833333333,-0.18
95.2861111111,-0.22
95.2888888889,-0.26
95.2916666667,-0.26
95.2944444444,-0.22
95.2972222222,-0.215
95.3,-0.215
95.3027777778,-0.225
95.3055555556,-0.245
95.3083333333,-0.265
95.3111111111,-0.235
95.3138888889,-0.18
95.3166666667,-0.145
95.3194444444,-0.12
95.3222222222,-0.095
95.325,-0.09
95.3277777778,-0.075
95.3305555556,-0.035
95.3333333333,-0.015
95.3361111111,0.02
95.3388888889,0.06
95.3416666667,0.125
95.3444444444,0.15
95.3472222222,0.125
95.35,0.075
95.3527777778,0.025
95.3555555556,0.03
95.3583333333,0.05
95.3611111111,0.09
95.3638888889,0.12
95.3666666667,0.145
95.3694444444,0.135
95.3722222222,0.095
95.375,0.04
95.3777777778,0.
95.3805555556,-0.03
95.3833333333,-0.05
95.3861111111,-0.075
95.3888888889,-0.09
95.3916666667,-0.105
95.3944444444,-0.1
95.3972222222,-0.095
95.4,-0.1
95.4027777778,-0.105
95.4055555556,-0.1
95.4083333333,-0.09
95.4111111111,-0.09
95.4138888889,-0.055
95.4166666667,0.005
95.4194444444,0.055
95.4222222222,0.06
95.425,0.005
95.4277777778,-0.02
95.4305555556,-0.025
95.4333333333,-0.015
95.4361111111,0.
95.4388888889,0.05
95.4416666667,0.035
95.4444444444,-0.015
95.4472222222,-0.08
95.45,-0.12
95.4527777778,-0.1
95.4555555556,-0.025
95.4583333333,0.055
95.4611111111,0.13
95.4638888889,0.125
95.4666666667,0.07
95.4694444444,0.02
95.4722222222,0.065
95.475,0.165
95.4777777778,0.22
95.4805555556,0.165
95.4833333333,0.05
95.4861111111,-0.1
95.4888888889,-0.2
95.4916666667,-0.175
95.4944444444,-0.105
95.4972222222,-0.04
95.5,-0.005
95.5027777778,-0.005
95.5055555556,-0.05
95.5083333333,-0.07
95.5111111111,-0.065
95.5138888889,-0.07
95.5166666667,-0.075
95.5194444444,-0.075
95.5222222222,-0.05
95.525,-0.04
95.5277777778,-0.01
95.5305555556,-0.01
95.5333333333,-0.015
95.5361111111,-0.02
95.5388888889,-0.01
95.5416666667,0.01
95.5444444444,0.02
95.5472222222,0.035
95.55,0.035
95.5527777778,0.03
95.5555555556,0.04
95.5583333333,0.055
95.5611111111,0.06
95.5638888889,0.05
95.5666666667,0.02
95.5694444444,-0.05
95.5722222222,-0.05
95.575,-0.04
95.5777777778,0.005
95.5805555556,0.03
95.5833333333,0.04
95.5861111111,0.015
95.5888888889,0.03
95.5916666667,0.07
95.5944444444,0.08
95.5972222222,0.095
95.6,0.075
95.6027777778,0.05
95.6055555556,0.03
95.6083333333,0.035
95.6111111111,0.06
95.6138888889,0.09
95.6166666667,0.09
95.6194444444,0.07
95.6222222222,0.045
95.625,0.03
95.6277777778,0.04
95.6305555556,0.045
95.6333333333,0.035
95.6361111111,0.04
95.6388888889,0.025
95.6416666667,0.005
95.6444444444,0.01
95.6472222222,0.01
95.65,0.
95.6527777778,-0.03
95.6555555556,-0.04
95.6583333333,-0.05
95.6611111111,-0.035
95.6638888889,-0.025
95.6666666667,-0.04
95.6694444444,-0.07
95.6722222222,-0.065
95.675,-0.04
95.6777777778,-0.025
95.6805555556,-0.025
95.6833333333,-0.065
95.6861111111,-0.075
95.6888888889,-0.08
95.6916666667,-0.055
95.6944444444,-0.05
95.6972222222,-0.06
95.7,-0.065
95.7027777778,-0.07
95.7055555556,-0.065
95.7083333333,-0.035
95.7111111111,-0.03
95.7138888889,-0.02
95.7166666667,-0.04
95.7194444444,-0.055
95.7222222222,-0.075
95.725,-0.055
95.7277777778,-0.04
95.7305555556,-0.015
95.7333333333,0.035
95.7361111111,0.08
95.7388888889,0.15
95.7416666667,0.255
95.7444444444,0.365
95.7472222222,0.455
95.75,0.555
95.7527777778,0.685
95.7555555556,0.85
95.7583333333,1.045
95.7611111111,1.29
95.7638888889,1.54
95.7666666667,1.755
95.7694444444,1.92
95.7722222222,2.005
95.775,2.055
95.7777777778,2.06
95.7805555556,2.01
95.7833333333,1.865
95.7861111111,1.555
95.7888888889,1.18
95.7916666667,0.85
95.7944444444,0.64
95.7972222222,0.52
95.8,0.43
95.8027777778,0.375
95.8055555556,0.33
95.8083333333,0.3
95.8111111111,0.28
95.8138888889,0.255
95.8166666667,0.225
95.8194444444,0.175
95.8222222222,0.115
95.825,0.115
95.8277777778,0.115
95.8305555556,0.095
95.8333333333,0.06
95.8361111111,0.015
95.8388888889,-0.035
95.8416666667,-0.06
95.8444444444,-0.07
95.8472222222,-0.08
95.85,-0.1
95.8527777778,-0.14
95.8555555556,-0.17
95.8583333333,-0.205
95.8611111111,-0.19
95.8638888889,-0.18
95.8666666667,-0.19
95.8694444444,-0.21
95.8722222222,-0.22
95.875,-0.22
95.8777777778,-0.22
95.8805555556,-0.215
95.8833333333,-0.22
95.8861111111,-0.225
95.8888888889,-0.235
95.8916666667,-0.245
95.8944444444,-0.235
95.8972222222,-0.23
95.9,-0.255
95.9027777778,-0.275
95.9055555556,-0.3
95.9083333333,-0.28
95.9111111111,-0.285
95.9138888889,-0.28
95.9166666667,-0.285
95.9194444444,-0.295
95.9222222222,-0.31
95.925,-0.285
95.9277777778,-0.275
95.9305555556,-0.275
95.9333333333,-0.285
95.9361111111,-0.3
95.9388888889,-0.32
95.9416666667,-0.325
95.9444444444,-0.325
95.9472222222,-0.295
95.95,-0.305
95.9527777778,-0.32
95.9555555556,-0.35
95.9583333333,-0.34
95.9611111111,-0.345
95.9638888889,-0.365
95.9666666667,-0.35
95.9694444444,-0.38
95.9722222222,-0.39
95.975,-0.395
95.9777777778,-0.38
95.9805555556,-0.38
95.9833333333,-0.385
95.9861111111,-0.415
95.9888888889,-0.425
95.9916666667,-0.425
95.9944444444,-0.42
95.9972222222,-0.425
96.,-0.435
96.0027777778,-0.455
96.0055555556,-0.44
96.0083333333,-0.415
96.0111111111,-0.4
96.0138888889,-0.4
96.0166666667,-0.395
96.0194444444,-0.395
96.0222222222,-0.385
96.025,-0.355
96.0277777778,-0.33
96.0305555556,-0.31
96.0333333333,-0.33
96.0361111111,-0.325
96.0388888889,-0.295
96.0416666667,-0.275
96.0444444444,-0.24
96.0472222222,-0.21
96.05,-0.2
96.0527777778,-0.205
96.0555555556,-0.185
96.0583333333,-0.165
96.0611111111,-0.125
96.0638888889,-0.1
96.0666666667,-0.08
96.0694444444,-0.08
96.0722222222,-0.08
96.075,-0.075
96.0777777778,-0.055
96.0805555556,-0.03
96.0833333333,-0.05
96.0861111111,-0.045
96.0888888889,-0.07
96.0916666667,-0.06
96.0944444444,-0.06
96.0972222222,-0.035
96.1,-0.02
96.1027777778,-0.025
96.1055555556,-0.04
96.1083333333,-0.04
96.1111111111,-0.035
96.1138888889,-0.035
96.1166666667,-0.05
96.1194444444,-0.06
96.1222222222,-0.06
96.125,-0.05
96.1277777778,-0.045
96.1305555556,-0.05
96.1333333333,-0.065
96.1361111111,-0.07
96.1388888889,-0.08
96.1416666667,-0.075
96.1444444444,-0.065
96.1472222222,-0.065
96.15,-0.085
96.1527777778,-0.105
96.1555555556,-0.085
96.1583333333,-0.065
96.1611111111,-0.05
96.1638888889,-0.06
96.1666666667,-0.085
96.1694444444,-0.13
96.1722222222,-0.16
96.175,-0.16
96.1777777778,-0.135
96.1805555556,-0.12
96.1833333333,-0.115
96.1861111111,-0.135
96.1888888889,-0.14
96.1916666667,-0.15
96.1944444444,-0.125
96.1972222222,-0.12
96.2,-0.125
96.2027777778,-0.125
96.2055555556,-0.13
96.2083333333,-0.125
96.2111111111,-0.12
96.2138888889,-0.095
96.2166666667,-0.09
96.2194444444,-0.105
96.2222222222,-0.12
96.225,-0.135
96.2277777778,-0.125
96.2305555556,-0.11
96.2333333333,-0.105
96.2361111111,-0.125
96.2388888889,-0.12
96.2416666667,-0.11
96.2444444444,-0.1
96.2472222222,-0.085
96.25,-0.095
96.2527777778,-0.115
96.2555555556,-0.1
96.2583333333,-0.105
96.2611111111,-0.11
96.2638888889,-0.12
96.2666666667,-0.115
96.2694444444,-0.11
96.2722222222,-0.105
96.275,-0.105
96.2777777778,-0.095
96.2805555556,-0.095
96.2833333333,-0.105
96.2861111111,-0.115
96.2888888889,-0.11
96.2916666667,-0.11
96.2944444444,-0.105
96.2972222222,-0.11
96.3,-0.115
96.3027777778,-0.12
96.3055555556,-0.12
96.3083333333,-0.095
96.3111111111,-0.085
96.3138888889,-0.07
96.3166666667,-0.075
96.3194444444,-0.075
96.3222222222,-0.05
96.325,-0.05
96.3277777778,-0.05
96.3305555556,-0.045
96.3333333333,-0.055
96.3361111111,-0.065
96.3388888889,-0.065
96.3416666667,-0.05
96.3444444444,-0.03
96.3472222222,-0.01
96.35,-0.025
96.3527777778,-0.05
96.3555555556,-0.08
96.3583333333,-0.08
96.3611111111,-0.04
96.3638888889,-0.015
96.3666666667,-0.035
96.3694444444,-0.075
96.3722222222,-0.095
96.375,-0.095
96.3777777778,-0.1
96.3805555556,-0.07
96.3833333333,-0.065
96.3861111111,-0.085
96.3888888889,-0.11
96.3916666667,-0.135
96.3944444444,-0.12
96.3972222222,-0.095
96.4,-0.105
96.4027777778,-0.11
96.4055555556,-0.12
96.4083333333,-0.135
96.4111111111,-0.115
96.4138888889,-0.11
96.4166666667,-0.11
96.4194444444,-0.12
96.4222222222,-0.13
96.425,-0.115
96.4277777778,-0.11
96.4305555556,-0.11
96.4333333333,-0.12
96.4361111111,-0.11
96.4388888889,-0.12
96.4416666667,-0.115
96.4444444444,-0.11
96.4472222222,-0.1
96.45,-0.1
96.4527777778,-0.095
96.4555555556,-0.09
96.4583333333,-0.07
96.4611111111,-0.025
96.4638888889,0.045
96.4666666667,0.115
96.4694444444,0.215
96.4722222222,0.31
96.475,0.395
96.4777777778,0.49
96.4805555556,0.595
96.4833333333,0.705
96.4861111111,0.85
96.4888888889,1.03
96.4916666667,1.26
96.4944444444,1.465
96.4972222222,1.675
96.5,1.825
96.5027777778,1.885
96.5055555556,1.895
96.5083333333,1.83
96.5111111111,1.7
96.5138888889,1.49
96.5166666667,1.245
96.5194444444,0.98
96.5222222222,0.75
96.525,0.56
96.5277777778,0.455
96.5305555556,0.41
96.5333333333,0.375
96.5361111111,0.34
96.5388888889,0.31
96.5416666667,0.275
96.5444444444,0.245
96.5472222222,0.22
96.55,0.17
96.5527777778,0.13
96.5555555556,0.095
96.5583333333,0.075
96.5611111111,0.045
96.5638888889,0.02
96.5666666667,0.015
96.5694444444,-0.015
96.5722222222,-0.065
96.575,-0.11
96.5777777778,-0.155
96.5805555556,-0.195
96.5833333333,-0.24
96.5861111111,-0.3
96.5888888889,-0.29
96.5916666667,-0.295
96.5944444444,-0.28
96.5972222222,-0.28
96.6,-0.315
96.6027777778,-0.335
96.6055555556,-0.325
96.6083333333,-0.31
96.6111111111,-0.295
96.6138888889,-0.285
96.6166666667,-0.3
96.6194444444,-0.325
96.6222222222,-0.345
96.625,-0.34
96.6277777778,-0.33
96.6305555556,-0.325
96.6333333333,-0.33
96.6361111111,-0.35
96.6388888889,-0.37
96.6416666667,-0.38
96.6444444444,-0.365
96.6472222222,-0.36
96.65,-0.38
96.6527777778,-0.395
96.6555555556,-0.42
96.6583333333,-0.425
96.6611111111,-0.405
96.6638888889,-0.39
96.6666666667,-0.405
96.6694444444,-0.43
96.6722222222,-0.415
96.675,-0.415
96.6777777778,-0.425
96.6805555556,-0.435
96.6833333333,-0.44
96.6861111111,-0.46
96.6888888889,-0.46
96.6916666667,-0.455
96.6944444444,-0.445
96.6972222222,-0.455
96.7,-0.48
96.7027777778,-0.51
96.7055555556,-0.52
96.7083333333,-0.51
96.7111111111,-0.475
96.7138888889,-0.48
96.7166666667,-0.48
96.7194444444,-0.505
96.7222222222,-0.525
96.725,-0.52
96.7277777778,-0.52
96.7305555556,-0.51
96.7333333333,-0.535
96.7361111111,-0.535
96.7388888889,-0.555
96.7416666667,-0.55
96.7444444444,-0.525
96.7472222222,-0.505
96.75,-0.49
96.7527777778,-0.495
96.7555555556,-0.485
96.7583333333,-0.47
96.7611111111,-0.45
96.7638888889,-0.455
96.7666666667,-0.47
96.7694444444,-0.435
96.7722222222,-0.41
96.775,-0.375
96.7777777778,-0.345
96.7805555556,-0.33
96.7833333333,-0.32
96.7861111111,-0.315
96.7888888889,-0.295
96.7916666667,-0.25
96.7944444444,-0.215
96.7972222222,-0.195
96.8,-0.19
96.8027777778,-0.2
96.8055555556,-0.18
96.8083333333,-0.185
96.8111111111,-0.16
96.8138888889,-0.15
96.8166666667,-0.135
96.8194444444,-0.145
96.8222222222,-0.15
96.825,-0.15
96.8277777778,-0.125
96.8305555556,-0.12
96.8333333333,-0.115
96.8361111111,-0.13
96.8388888889,-0.14
96.8416666667,-0.14
96.8444444444,-0.12
96.8472222222,-0.105
96.85,-0.1
96.8527777778,-0.125
96.8555555556,-0.14
96.8583333333,-0.145
96.8611111111,-0.13
96.8638888889,-0.11
96.8666666667,-0.14
96.8694444444,-0.15
96.8722222222,-0.16
96.875,-0.145
96.8777777778,-0.135
96.8805555556,-0.115
96.8833333333,-0.13
96.8861111111,-0.155
96.8888888889,-0.175
96.8916666667,-0.17
96.8944444444,-0.18
96.8972222222,-0.175
96.9,-0.17
96.9027777778,-0.155
96.9055555556,-0.16
96.9083333333,-0.155
96.9111111111,-0.155
96.9138888889,-0.145
96.9166666667,-0.15
96.9194444444,-0.17
96.9222222222,-0.17
96.925,-0.175
96.9277777778,-0.16
96.9305555556,-0.15
96.9333333333,-0.165
96.9361111111,-0.185
96.9388888889,-0.19
96.9416666667,-0.18
96.9444444444,-0.185
96.9472222222,-0.19
96.95,-0.18
96.9527777778,-0.205
96.9555555556,-0.21
96.9583333333,-0.2
96.9611111111,-0.17
96.9638888889,-0.155
96.9666666667,-0.16
96.9694444444,-0.18
96.9722222222,-0.19
96.975,-0.18
96.9777777778,-0.17
96.9805555556,-0.16
96.9833333333,-0.17
96.9861111111,-0.185
96.9888888889,-0.19
96.9916666667,-0.19
96.9944444444,-0.18
96.9972222222,-0.165
97.,-0.17
97.0027777778,-0.18
97.0055555556,-0.195
97.0083333333,-0.2
97.0111111111,-0.18
97.0138888889,-0.185
97.0166666667,-0.195
97.0194444444,-0.215
97.0222222222,-0.2
97.025,-0.18
97.0277777778,-0.16
97.0305555556,-0.15
97.0333333333,-0.175
97.0361111111,-0.21
97.0388888889,-0.2
97.0416666667,-0.19
97.0444444444,-0.165
97.0472222222,-0.145
97.05,-0.165
97.0527777778,-0.18
97.0555555556,-0.185
97.0583333333,-0.195
97.0611111111,-0.175
97.0638888889,-0.145
97.0666666667,-0.16
97.0694444444,-0.155
97.0722222222,-0.17
97.075,-0.15
97.0777777778,-0.14
97.0805555556,-0.11
97.0833333333,-0.1
97.0861111111,-0.095
97.0888888889,-0.095
97.0916666667,-0.095
97.0944444444,-0.09
97.0972222222,-0.095
97.1,-0.11
97.1027777778,-0.125
97.1055555556,-0.12
97.1083333333,-0.1
97.1111111111,-0.095
97.1138888889,-0.065
97.1166666667,-0.075
97.1194444444,-0.085
97.1222222222,-0.1
97.125,-0.1
97.1277777778,-0.1
97.1305555556,-0.085
97.1333333333,-0.105
97.1361111111,-0.125
97.1388888889,-0.12
97.1416666667,-0.12
97.1444444444,-0.105
97.1472222222,-0.11
97.15,-0.115
97.1527777778,-0.13
97.1555555556,-0.145
97.1583333333,-0.155
97.1611111111,-0.17
97.1638888889,-0.165
97.1666666667,-0.175
97.1694444444,-0.2
97.1722222222,-0.205
97.175,-0.18
97.1777777778,-0.145
97.1805555556,-0.135
97.1833333333,-0.145
97.1861111111,-0.175
97.1888888889,-0.195
97.1916666667,-0.185
97.1944444444,-0.18
97.1972222222,-0.175
97.2,-0.18
97.2027777778,-0.19
97.2055555556,-0.18
97.2083333333,-0.18
97.2111111111,-0.17
97.2138888889,-0.18
97.2166666667,-0.175
97.2194444444,-0.17
97.2222222222,-0.18
97.225,-0.15
97.2277777778,-0.11
97.2305555556,-0.115
97.2333333333,-0.12
97.2361111111,-0.145
97.2388888889,-0.125
97.2416666667,-0.03
97.2444444444,0.11
97.2472222222,0.245
97.25,0.315
97.2527777778,0.38
97.2555555556,0.46
97.2583333333,0.6
97.2611111111,0.755
97.2638888889,0.935
97.2666666667,1.125
97.2694444444,1.285
97.2722222222,1.445
97.275,1.67
97.2777777778,1.835
97.2805555556,1.94
97.2833333333,1.96
97.2861111111,1.92
97.2888888889,1.845
97.2916666667,1.695
97.2944444444,1.435
97.2972222222,1.07
97.3,0.715
97.3027777778,0.44
97.3055555556,0.29
97.3083333333,0.24
97.3111111111,0.24
97.3138888889,0.27
97.3166666667,0.24
97.3194444444,0.225
97.3222222222,0.17
97.325,0.13
97.3277777778,0.1
97.3305555556,0.09
97.3333333333,0.08
97.3361111111,0.05
97.3388888889,0.03
97.3416666667,0.005
97.3444444444,-0.005
97.3472222222,-0.025
97.35,-0.05
97.3527777778,-0.09
97.3555555556,-0.12
97.3583333333,-0.155
97.3611111111,-0.17
97.3638888889,-0.185
97.3666666667,-0.225
97.3694444444,-0.24
97.3722222222,-0.265
97.375,-0.285
97.3777777778,-0.27
97.3805555556,-0.265
97.3833333333,-0.295
97.3861111111,-0.315
97.3888888889,-0.31
97.3916666667,-0.295
97.3944444444,-0.28
97.3972222222,-0.29
97.4,-0.31
97.4027777778,-0.32
97.4055555556,-0.355
97.4083333333,-0.335
97.4111111111,-0.335
97.4138888889,-0.33
97.4166666667,-0.325
97.4194444444,-0.355
97.4222222222,-0.35
97.425,-0.34
97.4277777778,-0.325
97.4305555556,-0.335
97.4333333333,-0.36
97.4361111111,-0.36
97.4388888889,-0.365
97.4416666667,-0.36
97.4444444444,-0.35
97.4472222222,-0.35
97.45,-0.365
97.4527777778,-0.35
97.4555555556,-0.355
97.4583333333,-0.36
97.4611111111,-0.36
97.4638888889,-0.36
97.4666666667,-0.345
97.4694444444,-0.37
97.4722222222,-0.375
97.475,-0.385
97.4777777778,-0.37
97.4805555556,-0.37
97.4833333333,-0.385
97.4861111111,-0.425
97.4888888889,-0.415
97.4916666667,-0.405
97.4944444444,-0.41
97.4972222222,-0.38
97.5,-0.38
97.5027777778,-0.4
97.5055555556,-0.44
97.5083333333,-0.455
97.5111111111,-0.435
97.5138888889,-0.425
97.5166666667,-0.41
97.5194444444,-0.435
97.5222222222,-0.46
97.525,-0.45
97.5277777778,-0.43
97.5305555556,-0.425
97.5333333333,-0.42
97.5361111111,-0.435
97.5388888889,-0.45
97.5416666667,-0.435
97.5444444444,-0.425
97.5472222222,-0.405
97.55,-0.42
97.5527777778,-0.43
97.5555555556,-0.415
97.5583333333,-0.395
97.5611111111,-0.365
97.5638888889,-0.33
97.5666666667,-0.33
97.5694444444,-0.32
97.5722222222,-0.31
97.575,-0.29
97.5777777778,-0.265
97.5805555556,-0.245
97.5833333333,-0.235
97.5861111111,-0.24
97.5888888889,-0.225
97.5916666667,-0.215
97.5944444444,-0.195
97.5972222222,-0.175
97.6,-0.165
97.6027777778,-0.15
97.6055555556,-0.15
97.6083333333,-0.145
97.6111111111,-0.13
97.6138888889,-0.125
97.6166666667,-0.145
97.6194444444,-0.14
97.6222222222,-0.155
97.625,-0.14
97.6277777778,-0.125
97.6305555556,-0.115
97.6333333333,-0.115
97.6361111111,-0.12
97.6388888889,-0.135
97.6416666667,-0.14
97.6444444444,-0.14
97.6472222222,-0.13
97.65,-0.135
97.6527777778,-0.145
97.6555555556,-0.145
97.6583333333,-0.155
97.6611111111,-0.135
97.6638888889,-0.115
97.6666666667,-0.125
97.6694444444,-0.125
97.6722222222,-0.15
97.675,-0.15
97.6777777778,-0.125
97.6805555556,-0.11
97.6833333333,-0.135
97.6861111111,-0.145
97.6888888889,-0.155
97.6916666667,-0.14
97.6944444444,-0.135
97.6972222222,-0.135
97.7,-0.15
97.7027777778,-0.165
97.7055555556,-0.18
97.7083333333,-0.17
97.7111111111,-0.14
97.7138888889,-0.12
97.7166666667,-0.135
97.7194444444,-0.15
97.7222222222,-0.135
97.725,-0.125
97.7277777778,-0.115
97.7305555556,-0.12
97.7333333333,-0.13
97.7361111111,-0.145
97.7388888889,-0.15
97.7416666667,-0.15
97.7444444444,-0.14
97.7472222222,-0.125
97.75,-0.115
97.7527777778,-0.13
97.7555555556,-0.13
97.7583333333,-0.12
97.7611111111,-0.105
97.7638888889,-0.09
97.7666666667,-0.085
97.7694444444,-0.09
97.7722222222,-0.095
97.775,-0.09
97.7777777778,-0.11
97.7805555556,-0.1
97.7833333333,-0.11
97.7861111111,-0.115
97.7888888889,-0.125
97.7916666667,-0.12
97.7944444444,-0.095
97.7972222222,-0.085
97.8,-0.095
97.8027777778,-0.11
97.8055555556,-0.12
97.8083333333,-0.12
97.8111111111,-0.11
97.8138888889,-0.095
97.8166666667,-0.095
97.8194444444,-0.105
97.8222222222,-0.11
97.825,-0.115
97.8277777778,-0.1
97.8305555556,-0.1
97.8333333333,-0.11
97.8361111111,-0.13
97.8388888889,-0.125
97.8416666667,-0.125
97.8444444444,-0.11
97.8472222222,-0.105
97.85,-0.11
97.8527777778,-0.105
97.8555555556,-0.125
97.8583333333,-0.08
97.8611111111,-0.05
97.8638888889,-0.035
97.8666666667,-0.055
97.8694444444,-0.075
97.8722222222,-0.07
97.875,-0.07
97.8777777778,-0.045
97.8805555556,-0.035
97.8833333333,-0.035
97.8861111111,-0.055
97.8888888889,-0.065
97.8916666667,-0.06
97.8944444444,-0.035
97.8972222222,-0.01
97.9,-0.015
97.9027777778,-0.025
97.9055555556,-0.04
97.9083333333,-0.05
97.9111111111,-0.04
97.9138888889,-0.03
97.9166666667,-0.03
97.9194444444,-0.04
97.9222222222,-0.045
97.925,-0.045
97.9277777778,-0.035
97.9305555556,-0.03
97.9333333333,-0.065
97.9361111111,-0.075
97.9388888889,-0.085
97.9416666667,-0.07
97.9444444444,-0.065
97.9472222222,-0.065
97.95,-0.1
97.9527777778,-0.13
97.9555555556,-0.15
97.9583333333,-0.15
97.9611111111,-0.125
97.9638888889,-0.1
97.9666666667,-0.09
97.9694444444,-0.1
97.9722222222,-0.125
97.975,-0.135
97.9777777778,-0.12
97.9805555556,-0.11
97.9833333333,-0.11
97.9861111111,-0.11
97.9888888889,-0.11
97.9916666667,-0.105
97.9944444444,-0.105
97.9972222222,-0.105
98.,-0.1
98.0027777778,-0.125
98.0055555556,-0.13
98.0083333333,-0.12
98.0111111111,-0.105
98.0138888889,-0.095
98.0166666667,-0.1
98.0194444444,-0.1
98.0222222222,-0.105
98.025,-0.07
98.0277777778,-0.015
98.0305555556,0.05
98.0333333333,0.115
98.0361111111,0.215
98.0388888889,0.295
98.0416666667,0.405
98.0444444444,0.51
98.0472222222,0.65
98.05,0.805
98.0527777778,0.97
98.0555555556,1.17
98.0583333333,1.4
98.0611111111,1.645
98.0638888889,1.88
98.0666666667,2.005
98.0694444444,2.035
98.0722222222,1.975
98.075,1.845
98.0777777778,1.605
98.0805555556,1.3
98.0833333333,0.975
98.0861111111,0.665
98.0888888889,0.41
98.0916666667,0.26
98.0944444444,0.19
98.0972222222,0.18
98.1,0.19
98.1027777778,0.18
98.1055555556,0.14
98.1083333333,0.1
98.1111111111,0.07
98.1138888889,0.04
98.1166666667,0.015
98.1194444444,-0.01
98.1222222222,-0.03
98.125,-0.03
98.1277777778,-0.035
98.1305555556,-0.055
98.1333333333,-0.07
98.1361111111,-0.095
98.1388888889,-0.12
98.1416666667,-0.125
98.1444444444,-0.14
98.1472222222,-0.145
98.15,-0.17
98.1527777778,-0.195
98.1555555556,-0.235
98.1583333333,-0.24
98.1611111111,-0.24
98.1638888889,-0.225
98.1666666667,-0.25
98.1694444444,-0.25
98.1722222222,-0.275
98.175,-0.26
98.1777777778,-0.255
98.1805555556,-0.25
98.1833333333,-0.26
98.1861111111,-0.26
98.1888888889,-0.26
98.1916666667,-0.26
98.1944444444,-0.26
98.1972222222,-0.26
98.2,-0.265
98.2027777778,-0.275
98.2055555556,-0.275
98.2083333333,-0.275
98.2111111111,-0.26
98.2138888889,-0.265
98.2166666667,-0.27
98.2194444444,-0.285
98.2222222222,-0.305
98.225,-0.285
98.2277777778,-0.27
98.2305555556,-0.265
98.2333333333,-0.27
98.2361111111,-0.3
98.2388888889,-0.32
98.2416666667,-0.33
98.2444444444,-0.295
98.2472222222,-0.29
98.25,-0.3
98.2527777778,-0.305
98.2555555556,-0.32
98.2583333333,-0.32
98.2611111111,-0.335
98.2638888889,-0.305
98.2666666667,-0.31
98.2694444444,-0.325
98.2722222222,-0.355
98.275,-0.35
98.2777777778,-0.35
98.2805555556,-0.34
98.2833333333,-0.345
98.2861111111,-0.36
98.2888888889,-0.365
98.2916666667,-0.365
98.2944444444,-0.36
98.2972222222,-0.34
98.3,-0.365
98.3027777778,-0.38
98.3055555556,-0.385
98.3083333333,-0.38
98.3111111111,-0.345
98.3138888889,-0.345
98.3166666667,-0.365
98.3194444444,-0.38
98.3222222222,-0.375
98.325,-0.37
98.3277777778,-0.34
98.3305555556,-0.325
98.3333333333,-0.315
98.3361111111,-0.32
98.3388888889,-0.32
98.3416666667,-0.31
98.3444444444,-0.29
98.3472222222,-0.26
98.35,-0.255
98.3527777778,-0.245
98.3555555556,-0.24
98.3583333333,-0.215
98.3611111111,-0.195
98.3638888889,-0.165
98.3666666667,-0.145
98.3694444444,-0.145
98.3722222222,-0.145
98.375,-0.13
98.3777777778,-0.115
98.3805555556,-0.09
98.3833333333,-0.115
98.3861111111,-0.11
98.3888888889,-0.135
98.3916666667,-0.12
98.3944444444,-0.105
98.3972222222,-0.07
98.4,-0.065
98.4027777778,-0.08
98.4055555556,-0.1
98.4083333333,-0.08
98.4111111111,-0.08
98.4138888889,-0.07
98.4166666667,-0.07
98.4194444444,-0.085
98.4222222222,-0.105
98.425,-0.105
98.4277777778,-0.1
98.4305555556,-0.08
98.4333333333,-0.095
98.4361111111,-0.13
98.4388888889,-0.14
98.4416666667,-0.125
98.4444444444,-0.1
98.4472222222,-0.09
98.45,-0.085
98.4527777778,-0.105
98.4555555556,-0.125
98.4583333333,-0.15
98.4611111111,-0.125
98.4638888889,-0.1
98.4666666667,-0.1
98.4694444444,-0.11
98.4722222222,-0.135
98.475,-0.14
98.4777777778,-0.145
98.4805555556,-0.125
98.4833333333,-0.135
98.4861111111,-0.125
98.4888888889,-0.125
